FUS(G156E)-EGFP / μM,PEG 6000 / % (w/w),feature,bis-ANS
1.558869162,0.76717995,FALSE,FALSE
2.267887637,1.528931904,FALSE,FALSE
0.15391707,4.004200842,FALSE,FALSE
1.123874699,2.60123126,FALSE,FALSE
0.121140224,5.024526856,FALSE,FALSE
2.312754323,1.396468926,FALSE,FALSE
2.581092288,1.136934839,FALSE,FALSE
1.694180814,2.571607685,FALSE,FALSE
1.775191401,1.540425148,FALSE,FALSE
2.69207958,1.252113787,FALSE,FALSE
2.569124078,1.429741518,FALSE,FALSE
0.240147633,4.794607176,FALSE,FALSE
0.062683943,4.871747086,FALSE,FALSE
2.31560052,1.114140781,FALSE,FALSE
2.364961935,1.761549168,FALSE,FALSE
0.936671867,2.294520213,FALSE,FALSE
2.35835248,1.887387268,FALSE,FALSE
0.366235754,5.375043233,FALSE,FALSE
0.285835247,5.949037997,FALSE,FALSE
2.141389107,2.154924093,FALSE,FALSE
0.504822077,4.035063399,FALSE,FALSE
0.171897389,5.15014489,FALSE,FALSE
2.343242607,1.152322174,FALSE,FALSE
2.363051429,1.750291605,FALSE,FALSE
0.094519533,4.84996223,FALSE,FALSE
2.607685307,1.101997736,FALSE,FALSE
2.227267137,1.852054485,FALSE,FALSE
2.568955592,1.511330627,FALSE,FALSE
1.316581806,2.3330708,FALSE,FALSE
2.047451147,0.682577546,FALSE,FALSE
1.700928591,2.060672325,FALSE,FALSE
1.333834038,2.749796987,FALSE,FALSE
1.671777443,2.281593894,FALSE,FALSE
1.382988752,2.082942638,FALSE,FALSE
2.58821285,1.181103494,FALSE,FALSE
1.685440089,1.892988483,FALSE,FALSE
0.642528395,3.769869194,FALSE,FALSE
0.110533954,4.305887871,FALSE,FALSE
2.075730349,1.680396293,FALSE,FALSE
1.446219154,1.569704952,FALSE,FALSE
2.264121974,0.951722478,FALSE,FALSE
2.223938564,1.321236289,FALSE,FALSE
0.226758406,6.079363558,FALSE,FALSE
1.07787134,3.10280393,FALSE,FALSE
2.29141423,1.800513561,FALSE,FALSE
2.191514893,1.722892176,FALSE,FALSE
0.156738736,5.337335973,FALSE,FALSE
1.839660619,1.723152175,FALSE,FALSE
2.12376913,1.845627385,FALSE,FALSE
2.164261333,1.708747172,FALSE,FALSE
0.145312946,5.154644398,FALSE,FALSE
1.20902337,2.191112865,FALSE,FALSE
1.262047905,2.786025843,FALSE,FALSE
0.135895026,3.994487281,FALSE,FALSE
1.141119281,2.701112067,FALSE,FALSE
0.342278243,5.016727798,FALSE,FALSE
2.394624085,1.765996133,FALSE,FALSE
1.356946896,2.876959048,FALSE,FALSE
2.274067879,1.768334967,FALSE,FALSE
0.161033463,5.465356418,FALSE,FALSE
0.082402457,4.621676806,FALSE,FALSE
2.211816177,1.797068595,FALSE,FALSE
1.654018803,1.440284571,FALSE,FALSE
2.273504668,1.840104661,FALSE,FALSE
2.208725125,1.267961051,FALSE,FALSE
0.469148857,3.884184494,FALSE,FALSE
2.134074969,1.718433135,FALSE,FALSE
2.381124343,1.134681916,FALSE,FALSE
2.245609903,1.16861528,FALSE,FALSE
2.514967672,1.13400961,FALSE,FALSE
2.188142051,1.25145634,FALSE,FALSE
0.55105104,4.696048781,FALSE,FALSE
1.274997678,2.473304655,FALSE,FALSE
1.282702332,2.473562288,FALSE,FALSE
0.380185093,5.403934505,FALSE,FALSE
1.333089005,2.41986299,FALSE,FALSE
1.429841665,3.158875101,FALSE,FALSE
1.337015029,2.561079064,FALSE,FALSE
0.211972008,4.292454268,FALSE,FALSE
2.480578392,1.395257666,FALSE,FALSE
1.161095839,2.360954161,FALSE,FALSE
2.440866103,1.394860395,FALSE,FALSE
1.349974,2.873916116,FALSE,FALSE
1.615776613,1.606768449,FALSE,FALSE
2.437169459,1.043516889,FALSE,FALSE
0.508105166,5.472948405,FALSE,FALSE
1.262547437,2.994904938,FALSE,FALSE
1.299491301,2.523153484,FALSE,FALSE
0.182398248,5.28770938,FALSE,FALSE
0.374150304,4.901224161,FALSE,FALSE
0.350715028,5.424801967,FALSE,FALSE
1.121186289,2.953236984,FALSE,FALSE
2.201896971,1.723920473,FALSE,FALSE
2.396755165,1.567301949,FALSE,FALSE
0.371836598,4.765396868,FALSE,FALSE
2.37684665,1.164141315,FALSE,FALSE
1.602794726,1.596368922,FALSE,FALSE
2.130565063,1.489829264,FALSE,FALSE
0.286468818,5.029236255,FALSE,FALSE
0.227379092,4.455331447,FALSE,FALSE
1.841826911,1.787625554,FALSE,FALSE
2.099372828,1.516450138,FALSE,FALSE
1.44136711,2.506891296,FALSE,FALSE
1.827785672,1.561424444,FALSE,FALSE
0.411550739,5.833900697,FALSE,FALSE
2.041128502,1.709496875,FALSE,FALSE
0.309178092,5.701316492,FALSE,FALSE
0.120602541,4.451417755,FALSE,FALSE
2.145248003,0.59260013,FALSE,FALSE
2.526056536,1.035761332,FALSE,FALSE
1.350762313,2.256284406,FALSE,FALSE
0.470511434,2.846210472,FALSE,FALSE
2.015213437,1.514290068,FALSE,FALSE
1.252501403,2.286688286,FALSE,FALSE
1.268480098,2.475572036,FALSE,FALSE
1.777666193,1.690264108,FALSE,FALSE
0.546066126,4.071615158,FALSE,FALSE
1.547551859,2.567152032,FALSE,FALSE
0.353395263,5.423261234,FALSE,FALSE
1.734886616,1.50330932,FALSE,FALSE
1.359688938,2.393595899,FALSE,FALSE
1.050501165,3.089329474,FALSE,FALSE
0.137914082,5.307665074,FALSE,FALSE
0.254580801,4.449305063,FALSE,FALSE
0.138772438,4.830159572,FALSE,FALSE
0.250334316,6.206470065,FALSE,FALSE
0.143382172,4.503901853,FALSE,FALSE
1.457002031,3.09444056,FALSE,FALSE
1.340751315,3.10753996,FALSE,FALSE
2.184022849,1.786754913,FALSE,FALSE
1.603230826,1.628617176,FALSE,FALSE
0.251810611,4.71953905,FALSE,FALSE
0.234913414,6.054240481,FALSE,FALSE
1.313054329,2.426803136,FALSE,FALSE
1.13242858,2.802265114,FALSE,FALSE
0.238394935,4.430749521,FALSE,FALSE
3.106461863,0.649887408,FALSE,FALSE
0.587189531,3.974088047,FALSE,FALSE
1.349391979,2.860654704,FALSE,FALSE
0.130064426,4.377078242,FALSE,FALSE
1.378755803,0.801260699,FALSE,FALSE
2.424015885,1.417885011,FALSE,FALSE
2.266349613,1.447441957,FALSE,FALSE
2.663186339,1.463182439,FALSE,FALSE
1.64246808,1.727325397,FALSE,FALSE
2.179000515,1.920595572,FALSE,FALSE
1.496586828,2.85919677,FALSE,FALSE
1.331929971,3.100099941,FALSE,FALSE
1.460230871,2.072389308,FALSE,FALSE
0.287468107,5.389981377,FALSE,FALSE
2.503412967,1.794268082,FALSE,FALSE
2.072820241,2.02332391,FALSE,FALSE
2.281086724,1.703113705,FALSE,FALSE
0.205851323,4.911374157,FALSE,FALSE
2.474382672,1.053884045,FALSE,FALSE
2.348858375,1.857913029,FALSE,FALSE
2.242618463,1.836777195,FALSE,FALSE
2.374482295,1.913278327,FALSE,FALSE
1.276827739,2.468029137,FALSE,FALSE
1.370218863,2.318831511,FALSE,FALSE
0.335330788,5.377906277,FALSE,FALSE
0.804591035,3.805419064,FALSE,FALSE
0.156725157,5.582882279,FALSE,FALSE
1.475545259,2.219695876,FALSE,FALSE
0.956051234,1.422480836,FALSE,FALSE
0.847646712,1.304659851,FALSE,FALSE
1.139035287,2.508729439,FALSE,FALSE
1.333068806,2.710065498,FALSE,FALSE
1.772434277,2.382564557,FALSE,FALSE
1.048782449,3.412970305,FALSE,FALSE
1.043052097,4.058121805,FALSE,FALSE
1.451309716,2.902079545,FALSE,FALSE
2.161552395,1.764386867,FALSE,FALSE
2.15758028,1.6247961,FALSE,FALSE
1.354802,2.491181759,FALSE,FALSE
2.154087656,2.315803845,FALSE,FALSE
0.269968326,4.977332011,FALSE,FALSE
0.156276224,4.439700482,FALSE,FALSE
1.549046411,0.764233862,FALSE,FALSE
2.585343352,1.21147034,FALSE,FALSE
1.236503934,3.109705842,FALSE,FALSE
0.159117169,5.592478641,FALSE,FALSE
0.115319663,4.964027404,FALSE,FALSE
1.317406928,2.851823508,FALSE,FALSE
0.571434169,1.191968707,FALSE,FALSE
1.42876788,2.691841377,FALSE,FALSE
2.507713029,1.38156375,FALSE,FALSE
2.514831261,1.163005364,FALSE,FALSE
1.314657015,2.47401876,FALSE,FALSE
0.144143847,4.392613076,FALSE,FALSE
0.252634312,4.578384217,FALSE,FALSE
1.39067506,2.75923703,FALSE,FALSE
2.571653296,1.276927393,FALSE,FALSE
1.344881508,3.095776413,FALSE,FALSE
1.223242287,2.374126766,FALSE,FALSE
0.271698261,6.031346563,FALSE,FALSE
1.631596785,1.522732954,FALSE,FALSE
1.302959777,2.775643485,FALSE,FALSE
1.283074666,2.402029593,FALSE,FALSE
0.505801045,3.968960272,FALSE,FALSE
1.692837458,1.99337149,FALSE,FALSE
2.027674573,1.337987364,FALSE,FALSE
0.266758024,4.677407942,FALSE,FALSE
2.304541277,1.577472395,FALSE,FALSE
1.64222949,2.211276769,FALSE,FALSE
1.696858319,1.372581574,FALSE,FALSE
1.59010545,1.660433166,FALSE,FALSE
1.422123611,3.259842597,FALSE,FALSE
2.311281113,1.920891864,FALSE,FALSE
2.087486743,1.480028108,FALSE,FALSE
1.078055563,2.842034944,FALSE,FALSE
1.642892563,1.695736969,FALSE,FALSE
1.214542939,2.568897511,FALSE,FALSE
1.492964641,2.93370352,FALSE,FALSE
1.56263651,1.654092128,FALSE,FALSE
2.656750039,1.117787435,FALSE,FALSE
1.299382485,2.395846788,FALSE,FALSE
2.33323359,1.061964205,FALSE,FALSE
0.204004732,5.746856202,FALSE,FALSE
0.10673092,4.922424844,FALSE,FALSE
0.829145797,3.906728361,FALSE,FALSE
2.348222985,1.852207731,FALSE,FALSE
1.561200071,2.420113832,FALSE,FALSE
2.571497208,1.146416042,FALSE,FALSE
0.726934326,4.072969399,FALSE,FALSE
1.398612897,2.591056487,FALSE,FALSE
2.285921289,0.723135008,FALSE,FALSE
0.282435202,6.316787294,FALSE,FALSE
0.847158483,3.83923724,FALSE,FALSE
0.885195607,3.894707003,FALSE,FALSE
0.215748059,5.814332795,FALSE,FALSE
2.135590644,1.824709542,FALSE,FALSE
1.313911526,2.036340578,FALSE,FALSE
1.077107314,2.508679794,FALSE,FALSE
1.748069986,0.842069686,FALSE,FALSE
2.545978742,0.579458146,FALSE,FALSE
0.31508815,5.414177145,FALSE,FALSE
0.625403112,4.008399786,FALSE,FALSE
0.139680394,5.178544474,FALSE,FALSE
1.407315058,2.112963694,FALSE,FALSE
1.421074611,2.300127193,FALSE,FALSE
0.083159973,4.625652157,FALSE,FALSE
0.192384662,4.107645089,FALSE,FALSE
0.068725577,4.607138299,FALSE,FALSE
2.849343894,0.651574215,FALSE,FALSE
1.025794876,3.121267782,FALSE,FALSE
0.851687579,3.604468441,FALSE,FALSE
0.503736854,1.171079493,FALSE,FALSE
0.296821699,6.48752553,FALSE,FALSE
1.729062467,1.782390643,FALSE,FALSE
0.991930638,1.560174274,FALSE,FALSE
1.815860876,2.082903198,FALSE,FALSE
1.877780791,1.840427524,FALSE,FALSE
1.644576359,1.936069603,FALSE,FALSE
0.147708378,5.403899834,FALSE,FALSE
0.14205991,5.282288834,FALSE,FALSE
1.375934974,3.073402632,FALSE,FALSE
3.249712909,2.504681277,FALSE,FALSE
2.700250878,0.50312781,FALSE,FALSE
0.143436365,4.830121303,FALSE,FALSE
1.264640971,2.771745458,FALSE,FALSE
0.119084049,4.897487688,FALSE,FALSE
0.139640546,5.285765029,FALSE,FALSE
0.221868125,6.505724312,FALSE,FALSE
1.84272558,1.715483783,FALSE,FALSE
0.511937442,4.017039403,FALSE,FALSE
1.30755001,2.979744349,FALSE,FALSE
0.251871406,4.951472955,FALSE,FALSE
0.347935854,5.579509568,FALSE,FALSE
1.260342346,2.422561418,FALSE,FALSE
0.123075969,5.158625924,FALSE,FALSE
1.727083739,1.838796726,FALSE,FALSE
0.384352943,5.708862429,FALSE,FALSE
0.152371948,5.44633332,FALSE,FALSE
1.257831566,2.460832621,FALSE,FALSE
1.838621575,2.263527111,FALSE,FALSE
0.139670688,4.408444914,FALSE,FALSE
1.358581982,2.540644124,FALSE,FALSE
2.330567779,1.842371138,FALSE,FALSE
0.149902602,5.147906919,FALSE,FALSE
1.137436837,1.58021446,FALSE,FALSE
1.380860818,2.620669013,FALSE,FALSE
2.424157342,1.919092512,FALSE,FALSE
1.67813828,1.528886909,FALSE,FALSE
1.684405425,1.819763841,FALSE,FALSE
0.863980664,4.074402413,FALSE,FALSE
2.120617934,1.868085302,FALSE,FALSE
0.097038113,4.718943678,FALSE,FALSE
0.134182454,4.773392768,FALSE,FALSE
0.750593728,3.981112534,FALSE,FALSE
0.073416787,4.694749466,FALSE,FALSE
2.120045022,1.971313265,FALSE,FALSE
0.067650826,4.597882734,FALSE,FALSE
0.259338549,4.857038645,FALSE,FALSE
0.208676559,4.251953857,FALSE,FALSE
1.792330188,2.418558905,FALSE,FALSE
2.4708792,0.563469796,FALSE,FALSE
1.326684416,3.12819881,FALSE,FALSE
1.506258622,1.772786026,FALSE,FALSE
1.259219132,2.633200223,FALSE,FALSE
2.595729278,1.67415096,FALSE,FALSE
2.340138579,1.916259509,FALSE,FALSE
1.642925013,2.743753315,FALSE,FALSE
2.643408253,1.48363092,FALSE,FALSE
0.113971538,5.088455799,FALSE,FALSE
1.47007392,2.348411225,FALSE,FALSE
1.112018818,3.003476024,FALSE,FALSE
2.302611761,1.771260186,FALSE,FALSE
0.258674338,5.171992417,FALSE,FALSE
2.699865192,1.284691534,FALSE,FALSE
2.604350777,0.696756813,FALSE,FALSE
2.630528991,4.856153947,FALSE,FALSE
2.240219955,3.641831152,TRUE,TRUE
2.408660324,3.517981426,TRUE,TRUE
1.355326614,6.786335879,TRUE,TRUE
0.691550415,1.38531093,TRUE,TRUE
1.991733186,3.217066881,TRUE,TRUE
2.748565416,0.728490781,TRUE,TRUE
1.518910391,5.132153415,TRUE,TRUE
1.859179674,4.1429537,TRUE,TRUE
1.667643721,3.498631211,TRUE,TRUE
1.945197469,2.568102847,TRUE,TRUE
1.592636383,4.1527902,TRUE,TRUE
1.90238203,3.732709816,TRUE,TRUE
2.152739586,1.791474514,TRUE,TRUE
0.456593948,6.044778416,TRUE,TRUE
2.058940332,1.387341124,TRUE,TRUE
1.973088063,5.170055236,TRUE,TRUE
2.772873472,2.197033792,TRUE,TRUE
0.742739218,7.548623661,TRUE,TRUE
0.851721686,6.53012298,TRUE,TRUE
2.234208412,2.647896079,TRUE,TRUE
1.583552904,1.771918964,TRUE,TRUE
0.38815806,5.246335624,TRUE,TRUE
2.017660342,5.132179501,TRUE,TRUE
2.98565921,0.844198282,TRUE,TRUE
1.784680475,3.407899756,TRUE,TRUE
2.09920327,1.743432743,TRUE,TRUE
0.659949108,3.888204558,TRUE,TRUE
1.930021339,3.929061988,TRUE,TRUE
0.90562399,3.79601264,TRUE,TRUE
2.271201862,1.139990197,TRUE,TRUE
1.284336166,3.444858679,TRUE,TRUE
1.957471727,4.717916972,TRUE,TRUE
1.762534722,1.552229536,TRUE,TRUE
1.800941623,1.559403841,TRUE,TRUE
2.481484004,1.828806268,TRUE,TRUE
1.990023846,1.298508276,TRUE,TRUE
4.497677543,9.659343911,TRUE,TRUE
1.688436542,3.138129959,TRUE,TRUE
2.411504693,3.594160813,TRUE,TRUE
2.120202855,1.550255281,TRUE,TRUE
0.393615518,5.046492469,TRUE,TRUE
1.177079952,4.122969298,TRUE,TRUE
3.899884578,13.50810398,TRUE,TRUE
1.794061111,4.142575198,TRUE,TRUE
0.731972974,6.639650794,TRUE,TRUE
6.132353218,17.3401438,TRUE,TRUE
2.244837261,1.556244605,TRUE,TRUE
0.819249004,5.634040535,TRUE,TRUE
0.561436185,6.712357325,TRUE,TRUE
1.326887071,4.596264415,TRUE,TRUE
0.254576701,4.873767755,TRUE,TRUE
2.046407226,1.4043797,TRUE,TRUE
2.333060023,2.788399768,TRUE,TRUE
0.692203851,3.687308232,TRUE,TRUE
2.167752035,1.438993206,TRUE,TRUE
0.967152766,3.613718636,TRUE,TRUE
2.10711528,1.285176009,TRUE,TRUE
1.822357981,3.501417492,TRUE,TRUE
2.007398256,3.494923018,TRUE,TRUE
2.698896297,5.128745509,TRUE,TRUE
1.797393174,3.821146799,TRUE,TRUE
1.108298139,3.018486421,TRUE,TRUE
1.56005806,4.367290258,TRUE,TRUE
1.173603507,3.5136942,TRUE,TRUE
1.71161984,4.085348659,TRUE,TRUE
1.279926961,2.998733572,TRUE,TRUE
2.039492035,2.349492748,TRUE,TRUE
1.443833225,4.827087903,TRUE,TRUE
1.469559578,4.302758844,TRUE,TRUE
0.795729097,4.955767626,TRUE,TRUE
0.638894328,5.917178066,TRUE,TRUE
1.558850714,4.801918725,TRUE,TRUE
1.695986528,4.408952263,TRUE,TRUE
3.123568369,0.6724742,TRUE,TRUE
0.87355498,5.391402284,TRUE,TRUE
1.329905539,2.286615409,TRUE,TRUE
0.737795601,4.962695646,TRUE,TRUE
1.327269232,3.753192372,TRUE,TRUE
1.165397373,2.075162124,TRUE,TRUE
2.176531832,3.223885179,TRUE,TRUE
2.348443058,1.888963877,TRUE,TRUE
1.744094635,4.705997819,TRUE,TRUE
1.494459041,2.566198649,TRUE,TRUE
1.256862204,3.908013274,TRUE,TRUE
1.915453884,4.077273804,TRUE,TRUE
1.82110283,2.150708548,TRUE,TRUE
0.340166483,4.171036492,TRUE,TRUE
1.533204064,2.542611956,TRUE,TRUE
1.504883321,2.092136506,TRUE,TRUE
0.756576633,4.922204408,TRUE,TRUE
0.461807538,6.453781284,TRUE,TRUE
0.676619449,7.278804694,TRUE,TRUE
1.337956592,3.192445338,TRUE,TRUE
1.860227946,1.643065788,TRUE,TRUE
2.420427994,1.967061824,TRUE,TRUE
1.788187934,3.777090004,TRUE,TRUE
1.669523741,3.799856197,TRUE,TRUE
1.799856351,3.477800304,TRUE,TRUE
0.857771474,7.142131683,TRUE,TRUE
1.853358763,3.641963913,TRUE,TRUE
1.553585951,3.412647109,TRUE,TRUE
1.437819411,4.439699024,TRUE,TRUE
1.535988967,2.534924271,TRUE,TRUE
1.981060789,1.076197906,TRUE,TRUE
1.100815085,3.359168859,TRUE,TRUE
1.758630995,4.381503343,TRUE,TRUE
1.97420846,1.69602293,TRUE,TRUE
0.653806013,5.731655046,TRUE,TRUE
1.767375447,3.7398337,TRUE,TRUE
1.063084535,4.047496053,TRUE,TRUE
1.199584717,2.773947752,TRUE,TRUE
1.215258719,1.381976104,TRUE,TRUE
1.794611945,3.525183692,TRUE,TRUE
1.138102769,3.379354023,TRUE,TRUE
1.738381753,4.982531601,TRUE,TRUE
0.772894793,6.276968626,TRUE,TRUE
2.256654084,0.932159221,TRUE,TRUE
2.245644888,0.964893397,TRUE,TRUE
1.337198526,1.948495961,TRUE,TRUE
1.536261889,4.505963843,TRUE,TRUE
1.762482967,3.840821705,TRUE,TRUE
0.790859641,4.37201687,TRUE,TRUE
0.921530855,4.52385379,TRUE,TRUE
1.042397061,3.349765098,TRUE,TRUE
4.205321139,7.419881326,TRUE,TRUE
2.224207636,3.771196311,TRUE,TRUE
1.710013935,1.61969652,TRUE,TRUE
0.637440316,7.314069076,TRUE,TRUE
0.548569672,5.940449202,TRUE,TRUE
0.907851759,3.938830653,TRUE,TRUE
0.739933551,5.607168071,TRUE,TRUE
1.577518088,4.164628337,TRUE,TRUE
0.76955923,7.663184439,TRUE,TRUE
1.640057862,3.378429596,TRUE,TRUE
1.25012025,1.998841812,TRUE,TRUE
0.916140194,4.974174987,TRUE,TRUE
1.47120641,4.169705588,TRUE,TRUE
1.270969624,2.470289157,TRUE,TRUE
0.376160251,4.511646089,TRUE,TRUE
2.021115122,4.77152542,TRUE,TRUE
1.024915881,4.369985324,TRUE,TRUE
0.463093482,7.278072528,TRUE,TRUE
0.388520082,6.610999586,TRUE,TRUE
0.636300122,7.453178853,TRUE,TRUE
1.360372522,1.500339347,TRUE,TRUE
2.071093482,3.925624081,TRUE,TRUE
1.504172033,1.754088503,TRUE,TRUE
1.709783999,5.133855727,TRUE,TRUE
2.018240706,4.946376092,TRUE,TRUE
1.139612187,3.730109155,TRUE,TRUE
0.7869076,5.771657587,TRUE,TRUE
2.110431482,3.645632774,TRUE,TRUE
0.78417118,6.696581502,TRUE,TRUE
2.372586099,4.08376886,TRUE,TRUE
1.654514577,1.47205474,TRUE,TRUE
1.31787094,3.122568977,TRUE,TRUE
2.103347352,1.220615668,TRUE,TRUE
2.019682139,4.027341032,TRUE,TRUE
1.695105356,2.191699536,TRUE,TRUE
0.432380821,5.487393123,TRUE,TRUE
0.58668761,7.236079554,TRUE,TRUE
2.298853412,3.785472456,TRUE,TRUE
1.120415366,2.375917302,TRUE,TRUE
1.160248809,2.646407998,TRUE,TRUE
1.538896882,1.672021843,TRUE,TRUE
1.40379639,1.724706218,TRUE,TRUE
1.009191012,3.844187155,TRUE,TRUE
1.077722229,2.407163854,TRUE,TRUE
1.221390234,3.350125483,TRUE,TRUE
0.858822242,3.793267025,TRUE,TRUE
0.469837437,5.438139013,TRUE,TRUE
1.766526705,1.618453424,TRUE,TRUE
0.983601676,5.803945623,TRUE,TRUE
2.086989198,3.994515716,TRUE,TRUE
1.049072957,6.778488234,TRUE,TRUE
2.39560076,1.854517022,TRUE,TRUE
2.628135903,1.310199607,TRUE,TRUE
1.944098657,3.43916893,TRUE,TRUE
0.987537177,5.221768304,TRUE,TRUE
1.008662156,4.3852054,TRUE,TRUE
1.00655133,3.798733129,TRUE,TRUE
0.718931835,7.341361868,TRUE,TRUE
0.53024853,4.899594952,TRUE,TRUE
2.533040302,2.171566958,TRUE,TRUE
2.027596569,1.472357607,TRUE,TRUE
0.923396198,4.983446156,TRUE,TRUE
2.558010204,1.862287478,TRUE,TRUE
1.908595692,3.788025799,TRUE,TRUE
0.415203878,4.888707035,TRUE,TRUE
1.187757546,2.338805925,TRUE,TRUE
0.858538481,5.415432692,TRUE,TRUE
1.249419391,2.113676551,TRUE,TRUE
2.637101061,1.828850658,TRUE,TRUE
0.679150679,7.234719198,TRUE,TRUE
1.41194839,2.045008887,TRUE,TRUE
1.294843744,2.099942638,TRUE,TRUE
1.33164239,3.070078164,TRUE,TRUE
0.706041083,7.17642661,TRUE,TRUE
1.638248276,4.442836998,TRUE,TRUE
2.536841475,0.636782523,TRUE,TRUE
1.337379741,3.719770028,TRUE,TRUE
2.233473172,1.043254849,TRUE,TRUE
1.856090688,4.224374738,TRUE,TRUE
0.817351417,6.259428251,TRUE,TRUE
1.233240646,2.954394646,TRUE,TRUE
1.15461633,3.134996784,TRUE,TRUE
2.66452674,1.830752363,TRUE,TRUE
0.833616506,3.474577639,TRUE,TRUE
0.540677103,6.560991806,TRUE,TRUE
1.511719133,4.553270825,TRUE,TRUE
2.04055832,3.149125483,TRUE,TRUE
1.752847625,3.302127915,TRUE,TRUE
1.630429868,2.265158383,TRUE,TRUE
0.422320783,4.855282259,TRUE,TRUE
0.568310982,7.578112952,TRUE,TRUE
2.441325216,3.610340348,TRUE,TRUE
1.36362901,3.993672439,TRUE,TRUE
1.963848146,3.573071172,TRUE,TRUE
2.456618571,1.095006443,TRUE,TRUE
1.795291373,4.735071477,TRUE,TRUE
1.106420419,2.70002079,TRUE,TRUE
1.271524663,3.605581631,TRUE,TRUE
1.86300204,4.338067584,TRUE,TRUE
0.754271616,7.476901541,TRUE,TRUE
2.272158633,1.823829224,TRUE,TRUE
0.731032686,7.035016171,TRUE,TRUE
2.244987454,3.58620082,TRUE,TRUE
1.042862561,3.560213506,TRUE,TRUE
1.32833949,1.766439619,TRUE,TRUE
0.707587528,6.914417846,TRUE,TRUE
1.247812899,4.209957703,TRUE,TRUE
1.803296281,3.048981288,TRUE,TRUE
0.255888106,5.068676807,TRUE,TRUE
0.639469687,4.749657406,TRUE,TRUE
2.164632178,3.631962889,TRUE,TRUE
1.021790198,3.894194577,TRUE,TRUE
0.437105737,6.346513556,TRUE,TRUE
1.141125747,6.210790833,TRUE,TRUE
1.262830442,3.655669427,TRUE,TRUE
1.670944765,1.331985803,TRUE,TRUE
1.537852754,4.156139981,TRUE,TRUE
1.765870213,4.557262978,TRUE,TRUE
1.695975988,4.885683038,TRUE,TRUE
1.365860106,2.940622065,TRUE,TRUE
1.590772666,3.952433104,TRUE,TRUE
2.55626122,0.88466431,TRUE,TRUE
1.816344259,2.039345723,TRUE,TRUE
0.643484256,6.2073871,TRUE,TRUE
1.550531174,4.536113375,TRUE,TRUE
1.443407312,2.994181876,TRUE,TRUE
0.922638956,3.341348028,TRUE,TRUE
2.398305691,0.632863879,TRUE,TRUE
1.685475551,2.820506227,TRUE,TRUE
1.391530137,4.373121844,TRUE,TRUE
1.021510252,3.385301933,TRUE,TRUE
1.272021176,3.215527234,TRUE,TRUE
1.464587607,2.083862331,TRUE,TRUE
2.075174717,2.078014271,TRUE,TRUE
1.17403243,2.655963567,TRUE,TRUE
0.905352519,6.122351223,TRUE,TRUE
3.086579866,2.170292456,TRUE,TRUE
1.182772299,3.349444895,TRUE,TRUE
2.362976051,2.967926239,TRUE,TRUE
0.368274616,5.279644695,TRUE,TRUE
1.251647943,2.831741177,TRUE,TRUE
1.029333449,3.861982921,TRUE,TRUE
2.246882793,1.363373642,TRUE,TRUE
0.763491185,6.925946897,TRUE,TRUE
1.905670555,3.253954094,TRUE,TRUE
1.597578052,1.281720778,TRUE,TRUE
1.202373638,3.632072694,TRUE,TRUE
1.766126483,3.684601521,TRUE,TRUE
1.908928526,1.582318397,TRUE,TRUE
1.835676073,5.726176132,TRUE,TRUE
1.257571348,3.634637857,TRUE,TRUE
2.497403321,0.759285467,TRUE,TRUE
0.940896437,3.509068393,TRUE,TRUE
1.985888599,1.515091258,TRUE,TRUE
1.730701234,3.94101265,TRUE,TRUE
1.501132854,4.615854466,TRUE,TRUE
2.556768417,3.387585272,TRUE,TRUE
1.140674966,3.346693994,TRUE,TRUE
1.389617312,3.658080171,TRUE,TRUE
1.980227364,1.503433286,TRUE,TRUE
0.366078025,5.607081932,TRUE,TRUE
0.545621253,6.68193563,TRUE,TRUE
0.89903988,3.959863977,TRUE,TRUE
1.758564973,3.531928416,TRUE,TRUE
3.134402148,1.562029828,TRUE,TRUE
1.706122407,4.77591322,TRUE,TRUE
1.268598924,2.261966034,TRUE,TRUE
1.398722175,3.634353641,TRUE,TRUE
1.831032907,3.530837899,TRUE,TRUE
0.718905049,6.583904175,TRUE,TRUE
1.302960398,2.275885827,TRUE,TRUE
0.753310729,5.329374717,TRUE,TRUE
0.910870168,4.058335641,TRUE,TRUE
2.567759318,1.924988214,TRUE,TRUE
1.406605112,4.668621033,TRUE,TRUE
0.586377613,7.157725883,TRUE,TRUE
2.068122851,4.866287789,TRUE,TRUE
0.767329576,6.127373904,TRUE,TRUE
0.624937679,7.109987295,TRUE,TRUE
3.200054969,1.446805975,TRUE,TRUE
3.239602709,1.424281211,TRUE,TRUE
1.919549817,3.455787886,TRUE,TRUE
0.647729778,6.079232757,TRUE,TRUE
1.049212607,4.110955385,TRUE,TRUE
1.923694141,4.267756872,TRUE,TRUE
0.974945053,3.797113118,TRUE,TRUE
2.354273442,1.490690863,TRUE,TRUE
1.829908522,3.955520951,TRUE,TRUE
0.68024592,6.711205542,TRUE,TRUE
1.508288843,5.719676636,TRUE,TRUE
1.169544009,3.136625718,TRUE,TRUE
3.202604449,1.432127033,TRUE,TRUE
1.694103365,3.471930748,TRUE,TRUE
0.516077653,6.903055005,TRUE,TRUE
0.820489031,3.529353675,TRUE,TRUE
1.962172768,4.746550996,TRUE,TRUE
1.629396083,5.048870765,TRUE,TRUE
1.641596996,2.358134401,TRUE,TRUE
