feature,PEG / %,FUS / uM
TRUE,7.415646385784047,0.1468910715679538
FALSE,3.9375948450054055,0.5312182505206045
FALSE,1.3090882995173274,1.256590200235397
FALSE,3.711875751133943,1.388651352146149
FALSE,4.793695561673626,0.1325560270920406
FALSE,1.5400659686160292,0.906308725
TRUE,7.299577918116034,0.031113547
FALSE,1.6823566001776855,0.1492802160799131
FALSE,2.652013018851109,0.3230423852948742
FALSE,1.973981732892747,0.8886654822645842
FALSE,3.792590907787502,0.6440513716363163
FALSE,3.8989081469498816,0.3428382256935212
TRUE,5.371895694888704,0.7134030841299418
FALSE,3.049548778871879,0.9928275376941856
TRUE,5.756110938976902,0.6170114100591702
FALSE,2.9824461604943235,0.6524205809921076
FALSE,0.3427106611226916,0.5903077316459818
TRUE,7.196183762910419,0.6879535581615848
TRUE,4.000622112424016,0.9577720251499398
FALSE,4.324672829612602,0.2363121044062883
FALSE,3.8229174724805297,0.2944261605595208
FALSE,1.4447712474859498,0.7363555945568542
FALSE,4.241903314735599,0.6667178173593852
FALSE,2.090848593599001,0.7079984823177871
TRUE,8.385587084809199,0.024545478
FALSE,1.742709378,0.8460113932205374
FALSE,4.428125866099435,0.254080281
TRUE,3.890410447668928,0.8448803330187105
TRUE,5.925971256,0.4196298300310432
TRUE,6.159275377182318,0.2532615661168568
TRUE,8.315314179972116,0.1472964583940102
TRUE,5.122901298584752,0.6466981851995527
TRUE,5.976043969248805,0.6154209803446327
TRUE,5.220525571185462,0.7831717189500442
TRUE,5.634222365840612,0.1238168262421751
FALSE,4.107958213264559,1.1716561722657908
FALSE,1.433095825308187,2.2765677844254157
FALSE,3.2514755929122177,0.6134553734216215
FALSE,3.663408044956412,0.5764836492322768
FALSE,1.3085539219811153,0.5609176153324705
FALSE,1.292204357218263,1.945675798941096
FALSE,2.395495344750827,0.7004354212648024
TRUE,6.862251765649055,0.167192729
TRUE,5.100542993872473,0.7191200768041268
TRUE,5.576105503836545,0.1933936820484784
TRUE,5.350361631624586,0.1752133949911773
FALSE,3.846299087947443,0.95607762
FALSE,4.431847118253181,0.9796199904675412
FALSE,3.225732040632903,0.6526990312848028
FALSE,4.831876740703222,0.321500085
TRUE,5.169529572495225,1.0749509900129972
TRUE,5.824645340377035,0.0972637
FALSE,0.1459016133584306,0.7995077142124998
TRUE,5.166117987257469,0.5812500177949054
TRUE,6.818109793246164,0.4733552435110541
FALSE,1.9809846147699528,0.6639970654140722
FALSE,3.224571297715312,0.6645077260593328
FALSE,4.574988312287512,0.5965580102523054
FALSE,1.546556010136274,0.6298046480887026
FALSE,3.024864917639653,0.3878552891044102
FALSE,3.150113599786458,0.9245390916854124
TRUE,7.736055393128688,0.063856363
FALSE,2.7266472239963244,1.1031056964683923
FALSE,2.2169466982472343,1.8254312095578684
TRUE,6.103534175050865,0.512525836
FALSE,1.7263112536042629,0.6913268953776257
FALSE,1.6496085958346212,0.7778263363963605
FALSE,0.2429191502330496,0.8686263448703418
FALSE,5.972879138725259,0.16305277
FALSE,2.670685732729388,1.103451648162926
TRUE,6.457381145762919,0.4725903545785035
TRUE,3.9957901341897135,1.3479712127631396
FALSE,1.2946261100227765,1.2861643238120923
FALSE,3.6672677168405614,1.184478593973027
FALSE,6.123597856930433,0.08436974
FALSE,3.803916874667781,0.1392523107124901
FALSE,2.539129901571424,1.088637548981578
TRUE,6.489891350983546,0.2556946292659567
TRUE,5.5439029272682046,0.3896274179824506
FALSE,4.207094861640138,0.6496223156882727
TRUE,5.441768005784118,0.2975545768800144
FALSE,2.336305162,0.603417215
TRUE,4.594839316632645,0.38804816
FALSE,3.133918002353502,0.6452850531087957
FALSE,2.9361994694014077,0.8885224010521232
FALSE,0.7334467820219942,0.9569677254373126
FALSE,2.899425287933943,0.8683267792411508
TRUE,2.950581840084158,0.5281449742300237
TRUE,4.943166483832961,0.2510064012309062
FALSE,4.243129876,0.5117966198801718
FALSE,0.1705491959008838,0.7239488739149085
FALSE,2.6185929946821984,1.8374680724350827
FALSE,0.6132556853231134,1.0930413988009742
TRUE,4.337092718759093,1.2344284540136352
FALSE,2.704565438976343,0.7586366992937983
TRUE,6.017146860172193,0.5849384895440272
FALSE,3.1162002095914847,0.3514409399381525
FALSE,4.48934471,0.1132484225308249
FALSE,1.7570306976295167,0.7349717613364328
FALSE,1.0473790351779364,0.7631353067792442
FALSE,0.4226132416248557,0.7993605105794251
FALSE,2.415605350251592,0.5898998865582765
TRUE,4.962688082021559,0.1205626070871602
FALSE,3.752701200778059,1.307842546518822
FALSE,1.458619016899324,1.2612483148753288
TRUE,6.592081471410252,0.2014509704690708
FALSE,1.8865378832638109,1.0211596866043335
FALSE,1.9462080856983988,0.6028953771988214
TRUE,6.088061757096874,0.4430456335548873
FALSE,5.108957436764636,0.2559274731249513
TRUE,4.921445004825348,0.9396605620112868
FALSE,3.1706913549081395,0.7070048581761457
TRUE,8.725704107846894,0.060405385
TRUE,4.795478799844735,0.309966523
FALSE,1.5828132900374607,1.861716067936976
FALSE,2.3151858626566773,0.5285973849676385
TRUE,5.176134552,0.3199397365262028
FALSE,5.051462825,0.1484965210691427
FALSE,4.084368449849135,0.8581718265118331
FALSE,0.3234988187369556,0.9536808225347452
TRUE,6.704892558619048,0.4824507336232196
FALSE,2.0464646099045893,0.8522356806066569
FALSE,1.9300273293697403,0.5716536155776611
FALSE,4.012334947681863,0.5844949020064425
TRUE,7.004941039260975,0.091867277
FALSE,1.9636756412858245,1.2765127121048006
TRUE,5.866759327984823,0.2040993665572019
TRUE,6.438614554553574,0.051828463
FALSE,3.138214515275452,0.4375148091069576
TRUE,6.656282799582057,0.2110752545086975
FALSE,2.7609402679191497,0.6035327835213308
FALSE,5.485080203516695,0.060146968
TRUE,5.713167181125621,0.1716277318421267
TRUE,5.301725645656178,0.3557722071747303
TRUE,3.7618302023016663,1.4057496262607396
TRUE,8.409882811898726,0.056858927
FALSE,3.635220966408881,1.0232955327734627
FALSE,0.876883048,2.428278521869475
FALSE,2.2042664637336293,0.8880239113129508
FALSE,3.8990745197031607,0.6785751750935034
FALSE,1.4900234741662943,1.566062823075145
FALSE,4.082570931640677,0.4579120000927481
FALSE,3.318144511063361,0.7956864108146194
FALSE,4.330353914507746,0.6119591859857415
FALSE,2.7466670002461333,0.4316733352392875
FALSE,2.155585133873802,0.4677624120901243
TRUE,6.003004527924943,0.1020718226211014
FALSE,0.7806165835862257,2.068338159713554
TRUE,7.226828889,0.1648322704231257
TRUE,6.005500536229858,0.1459512363812057
TRUE,5.491533857224387,0.2632801017418328
FALSE,1.7795863760122974,0.6429585209039439
TRUE,4.061621929735448,1.4504514445450212
FALSE,2.084729577220592,1.4196906683964825
FALSE,3.2069177015547714,0.4829614474902683
FALSE,2.138873175,1.050007157931327
TRUE,5.576131575338536,0.6283715291007723
FALSE,2.555254367691499,0.8864849389664635
FALSE,3.3386996739760293,0.6498175391894256
FALSE,3.178462890211852,0.7142270279517708
TRUE,0.6347398347349511,3.229561196781324
FALSE,1.5511166183842555,1.0183476920501922
FALSE,4.307850226091893,0.062236301
FALSE,0.8645771413356947,0.7534528358297442
TRUE,5.816301461461824,0.1237612042843435
TRUE,7.308425848997777,0.05380732
TRUE,4.909080054420006,0.879425117
FALSE,0.7921159670053758,1.0952910958250628
TRUE,8.206573069797122,0.1324401444657399
FALSE,2.094025979762099,1.1314750097555977
FALSE,3.3895937142264887,0.3899300847677982
FALSE,2.2415379539971867,1.388225568470436
TRUE,5.9654644879602365,0.2084709582809773
FALSE,4.416372415488859,0.2727045855239276
TRUE,7.377104515,0.2617568918362767
FALSE,0.390342042,1.5494132557732905
FALSE,3.748868680454635,0.4448523303933809
FALSE,3.582394470209384,0.5000419936919249
FALSE,3.2092679508307373,0.875176359
FALSE,4.461368496014935,0.1461039118920986
FALSE,4.4328050883679335,0.1373601926299796
TRUE,6.356096666827909,0.411243665
FALSE,2.981958868868659,0.3582669645410682
FALSE,0.9006880184649051,2.467909649655704
FALSE,0.3988847695412208,1.2403168271698135
TRUE,5.907311464596758,0.1925870747909799
TRUE,0.6040225291616623,0.6284052020276608
TRUE,3.5993706102504293,0.8474053491555631
FALSE,3.781415204099303,0.4419390585738438
TRUE,6.991919920322541,0.2534642243559504
FALSE,0.8162084568433113,1.0742675608125478
TRUE,5.131445734354567,0.5164408207455292
FALSE,3.9762106063365272,0.5081591679870608
FALSE,3.0089722146677738,0.7956937329507692
TRUE,7.429276652439178,0.1576753132831506
FALSE,4.306607374276475,0.1733714803928907
TRUE,4.944635200261678,0.7467893137948475
FALSE,5.477087615318232,0.1355066932192251
FALSE,3.2884989286931408,0.4824790241875522
FALSE,1.2823115960386855,0.6780235511275782
TRUE,5.648292278432214,0.2906016049067956
FALSE,0.2433568655903006,0.439023159
FALSE,4.748551236233623,0.1771894550915688
TRUE,7.776990539855551,0.069963717
FALSE,2.0907419049136107,1.1962356605711062
TRUE,8.537159614662647,0.1073383581621903
TRUE,4.937562823976428,1.4614304567886631
FALSE,1.3633761445000767,1.259843024719654
FALSE,2.921209942589085,0.8690885258938671
FALSE,5.085332007347002,0.080522098
FALSE,0.651830042,1.925244923584481
FALSE,2.634791907501961,0.1595943799654519
TRUE,4.109884360645786,0.3318877929761353
FALSE,1.3703800028710766,2.490403195774617
FALSE,2.270471274887326,1.174899236490662
FALSE,1.946071655358269,1.3745641946044962
FALSE,3.838462296575584,0.6493056311759429
FALSE,2.241797461143023,1.2761694418616725
FALSE,1.864507191,0.9973019484590278
TRUE,4.736189031081226,0.9074798202453478
FALSE,2.039648722589232,0.8821015679351403
FALSE,4.985083893658458,0.1319846359258517
FALSE,0.4833197085115376,0.8661075417225088
TRUE,5.540856088223916,0.6513124635014186
FALSE,0.5213051856781677,2.465358482750487
FALSE,2.8280856427412786,0.8407179545111766
TRUE,4.888820048507201,0.7569638674421654
TRUE,4.846997424826196,0.5403103361080885
FALSE,3.699167035213876,0.1358553208895653
FALSE,3.929274067919603,0.5694141780293378
FALSE,1.225733634893195,0.4837093092527207
TRUE,5.847227875709197,0.3639682436674955
FALSE,3.3201213185002456,0.688342924
FALSE,3.737148914550664,0.5123875407827166
FALSE,3.0841349097493063,0.6001843683386725
FALSE,4.437527779543879,0.5682771193257133
TRUE,3.777545048244189,1.462911099931397
FALSE,1.9424990118548688,1.100332795
FALSE,2.055528558165515,0.3110415723071753
FALSE,3.181549091783942,0.8532862192607983
TRUE,5.391602789358942,0.2538728526548489
FALSE,1.6606452605472082,1.126233306302117
TRUE,7.492461259581071,0.1279405193551785
FALSE,2.6197922760176646,0.6566719947635883
FALSE,3.558690490679325,0.2960520962021177
FALSE,2.1903514139193243,0.79827118
TRUE,6.299312103012503,0.5015446686081184
FALSE,4.159811059076431,0.3283932335561675
FALSE,3.390618637738505,1.3632517889465348
FALSE,1.1372485742639942,0.775081588
TRUE,6.103230185284393,0.356954219
FALSE,1.432712990558625,1.7536114893346793
FALSE,2.1742182216784887,0.9841503360500404
FALSE,2.392810724642966,0.69448215
TRUE,6.671866892682833,0.4191639649369525
FALSE,3.899092828207423,1.0426401316016756
FALSE,2.705351866644924,0.6759473650688423
FALSE,3.4571019759900485,1.1868019214601695
FALSE,0.7804167326396702,1.2568541697911286
FALSE,1.0330942072856155,0.1723581449440662
FALSE,1.586111504447115,0.8000220358110661
FALSE,3.3652502774907704,0.5326962750981052
TRUE,6.984099595537261,0.2993195262499257
