feature,"PolyA, ng/uL","Os-C, uM"
TRUE,1236.265871,187.2237079
FALSE,11.01932797,187.2277313
TRUE,164.7178472,187.2310344
TRUE,77.86659685,187.2313803
TRUE,851.3761634,187.2393305
TRUE,19.80640792,187.2457188
FALSE,18.36846235,187.2480309
FALSE,10.95212431,187.2483738
TRUE,210.8981022,187.2525629
TRUE,824.5356604,187.2549066
FALSE,8.425423546,187.25677
TRUE,303.8316276,187.26387
TRUE,1383.171167,187.2651052
TRUE,143.2508537,187.2664343
FALSE,25.03492884,187.2674351
FALSE,20.06197219,187.2677729
TRUE,794.7777769,187.2695614
TRUE,162.008236,187.2698095
FALSE,17.90343531,187.2730842
FALSE,8.69254444,187.276401
FALSE,17.05562038,187.2772091
TRUE,1397.895362,187.2772802
TRUE,1356.782111,187.286518
FALSE,11.70795888,187.2894822
FALSE,9.185183789,187.2904423
TRUE,824.0919509,187.2995052
TRUE,222.9794366,187.3000389
TRUE,1132.842741,187.3019268
TRUE,1199.86745,187.3035255
TRUE,244.6797602,187.3100775
TRUE,1437.399833,187.3113049
FALSE,18.01719822,187.3251569
FALSE,10.3866348,187.3275061
TRUE,82.17466501,187.3278611
FALSE,23.86652055,187.3295601
FALSE,11.23341205,187.3381033
FALSE,10.48269025,187.3406089
FALSE,20.00999694,187.3466999
TRUE,861.186496,187.3469003
TRUE,1348.559714,187.348789
TRUE,1309.544232,187.3529163
FALSE,19.86954724,187.3541045
TRUE,1205.027286,187.3558894
FALSE,11.27228334,187.3621382
FALSE,18.02652396,187.3657904
FALSE,11.12735858,187.3722206
TRUE,1471.798702,187.3753753
TRUE,1433.248045,187.3760724
FALSE,23.9028964,187.3776961
TRUE,145.7382325,187.3814078
FALSE,4.494727333,187.3847985
TRUE,353.8844345,187.3848082
FALSE,10.23345947,187.3849938
FALSE,9.659763333,187.3860565
FALSE,8.386896791,187.3893786
FALSE,9.134065576,187.3923129
TRUE,581.0873114,187.3939913
TRUE,983.2727472,187.401404
TRUE,783.0887595,187.402152
TRUE,1390.619718,187.4070644
TRUE,1467.269934,187.4075609
FALSE,8.579427447,187.4111302
TRUE,1371.92114,187.4152075
TRUE,132.5293893,187.4183586
TRUE,1460.171418,187.4209716
FALSE,21.42029701,187.4216926
TRUE,173.9608497,187.4229762
FALSE,22.0105747,187.4250993
TRUE,1271.667911,187.4278101
FALSE,19.81007048,187.4281268
FALSE,9.108422594,187.4286765
TRUE,96.30196959,187.4303476
FALSE,17.40281258,187.431195
TRUE,194.2767687,187.4339439
TRUE,135.228769,187.4396061
TRUE,1517.079811,187.443257
TRUE,1596.799187,187.4488938
TRUE,786.9578846,187.4503901
FALSE,10.44951253,187.4520874
TRUE,16.17132823,187.4528253
TRUE,1200.257631,187.4567631
FALSE,21.03520694,187.4580435
FALSE,23.56694905,187.4633326
TRUE,150.5614214,187.466708
TRUE,1599.012892,187.4681258
FALSE,11.77962115,187.4700357
TRUE,279.9575956,187.4723559
TRUE,89.85674548,187.4765828
FALSE,9.845359871,187.4795206
FALSE,19.26493353,187.4842416
FALSE,6.568584263,187.4843142
TRUE,1338.861243,187.4897719
FALSE,7.833731482,187.4997856
TRUE,1545.634875,187.5000997
TRUE,1364.758159,187.5025735
TRUE,1095.709741,187.5040132
FALSE,8.408045294,187.5059489
FALSE,23.35022835,187.5075568
TRUE,1217.021567,187.5176216
TRUE,60.834151,187.5223502
TRUE,861.5463725,187.5228334
FALSE,22.28394256,187.5378464
FALSE,19.30157869,187.5467566
TRUE,1537.848825,187.5508597
TRUE,1492.53802,187.5536268
TRUE,133.9306624,187.5568108
FALSE,18.60507095,187.5581071
FALSE,18.91108814,187.5581871
TRUE,1476.506131,187.5592024
FALSE,10.62549315,187.5760924
TRUE,186.3661851,187.5786621
TRUE,117.6996453,187.584199
TRUE,212.337591,187.5844732
TRUE,883.5299838,187.5884148
FALSE,17.01637198,187.5892983
TRUE,160.5272345,187.5900671
TRUE,101.3075807,187.592628
TRUE,1461.40145,187.6012943
TRUE,1420.710858,187.6052598
FALSE,22.29806225,187.6065396
FALSE,10.19957802,187.6076271
TRUE,852.0718783,187.6077642
FALSE,10.93391414,187.6122819
TRUE,961.9186646,187.6169025
TRUE,93.5089551,187.6186539
TRUE,1291.373242,187.6191261
FALSE,19.56174456,187.6267541
FALSE,23.44844157,187.6278168
TRUE,778.6863165,187.6308408
FALSE,9.18476239,187.6311609
FALSE,10.07583769,187.6352361
TRUE,16.47437511,187.6377421
FALSE,25.94843322,187.6412062
TRUE,1598.657002,187.6471655
FALSE,9.035279803,187.6512045
FALSE,19.10606543,187.654727
TRUE,596.3374406,187.6556135
TRUE,149.8766284,187.6564515
TRUE,280.9509966,187.6583652
TRUE,226.0709394,187.66431
TRUE,1215.111265,187.6693474
FALSE,25.13625692,187.6715032
TRUE,174.4009121,187.681893
FALSE,23.63369395,187.6880868
TRUE,279.5708013,187.6882622
TRUE,222.1633484,187.6911982
TRUE,1249.950766,187.6972041
TRUE,1369.672274,187.6987209
TRUE,1216.052578,187.7008222
FALSE,9.059120495,187.7043903
TRUE,18.2304188,187.7052097
FALSE,19.9137876,187.707778
TRUE,197.4279408,187.7090193
TRUE,1501.802792,187.7189695
FALSE,8.317480713,187.7192403
TRUE,175.1780669,187.7244387
TRUE,18.69527116,187.7315698
FALSE,94.81759409,187.7318474
FALSE,7.853425396,187.7383875
FALSE,9.790460677,187.7391266
TRUE,793.627617,187.7406905
TRUE,127.0524689,187.7441157
TRUE,25.44170327,187.7446754
TRUE,1405.056892,187.7460106
TRUE,1212.561161,187.7475381
FALSE,25.20520708,187.7626251
TRUE,235.0502948,187.7627778
FALSE,8.970184149,187.7660598
FALSE,16.30318628,187.7685442
FALSE,10.36165459,187.7716548
FALSE,20.12217134,187.7726633
FALSE,10.4944597,187.7745472
TRUE,131.233312,187.7769073
FALSE,9.55286186,187.7797278
TRUE,101.0731857,187.7804455
TRUE,886.5588337,187.7812146
TRUE,1222.90392,187.7878484
FALSE,8.221962153,187.7957658
TRUE,1134.547868,187.7967081
TRUE,246.6361863,187.8033697
FALSE,9.897790071,187.8040271
TRUE,162.8280632,187.8046723
FALSE,23.56186964,187.8094036
TRUE,224.3460565,187.811431
TRUE,1458.717551,187.8146056
FALSE,24.36093913,187.8185092
TRUE,1528.933098,187.8248825
TRUE,149.0039436,187.8343512
FALSE,24.3682554,187.8377293
FALSE,18.68955428,187.8406075
FALSE,17.76071071,187.8413162
TRUE,207.1331761,187.848937
TRUE,142.771233,187.8504912
TRUE,138.9021166,187.8515802
TRUE,1551.759977,187.8523888
FALSE,9.113454449,187.8539363
TRUE,1536.425387,187.8544369
FALSE,18.56385105,187.8563003
TRUE,157.2119814,187.8580931
TRUE,86.93498773,187.8611167
TRUE,1471.392842,187.8618875
FALSE,19.76224263,187.8692847
TRUE,1482.190481,187.8700221
FALSE,9.73969413,187.8727381
FALSE,9.657969253,187.8759747
TRUE,218.5092424,187.8801873
TRUE,789.6152939,187.8867469
TRUE,1472.409647,187.8879764
TRUE,866.1777147,187.8910335
TRUE,164.1337386,187.8967712
TRUE,1369.636328,187.9006424
FALSE,18.07548843,187.9036181
TRUE,1328.245986,187.9055809
TRUE,136.6637002,187.9063362
TRUE,97.13749154,187.908917
TRUE,181.1021933,187.9170973
FALSE,24.75527429,187.9253822
TRUE,118.9844954,187.931431
FALSE,7.419087347,187.9319389
TRUE,229.4045635,187.9390212
TRUE,1437.703767,187.9391214
TRUE,1243.025473,187.9481281
TRUE,1420.752574,187.9497876
TRUE,787.2976718,187.9502969
TRUE,1345.51398,187.9596895
TRUE,1324.503652,187.9663261
TRUE,1350.885632,187.9698958
FALSE,10.54911372,187.9705208
TRUE,1411.072305,187.9781187
TRUE,86.09431602,187.981649
FALSE,20.02820023,187.9820301
TRUE,939.1751188,187.9843013
TRUE,137.8102544,187.9844063
TRUE,1069.196167,187.9844967
TRUE,1241.441562,187.9980399
FALSE,10.32407799,187.9990495
TRUE,1203.28769,187.9995423
TRUE,1413.178296,188.0012091
FALSE,24.98991022,188.0029532
FALSE,17.84829851,188.0060011
TRUE,1350.759819,188.018246
TRUE,140.1504979,188.0204855
TRUE,1360.709458,188.0225196
FALSE,11.5799215,188.0267346
TRUE,962.5620077,188.0269668
TRUE,874.3243801,188.0365892
FALSE,8.099532569,188.04027
TRUE,173.8143096,188.0445049
TRUE,122.1561036,188.0451444
FALSE,24.33150899,188.0474756
FALSE,20.71732604,188.0480047
TRUE,1253.994793,188.053069
TRUE,1236.817993,188.054554
TRUE,157.8558052,188.0565635
FALSE,23.38497748,188.058209
TRUE,1393.298643,188.0624673
FALSE,9.196116099,188.0626469
TRUE,1462.024449,188.063606
TRUE,108.9228797,188.0640018
TRUE,1397.562349,188.0644962
TRUE,129.8829113,188.0698078
TRUE,163.7564017,188.0770786
FALSE,11.01820106,188.0784646
TRUE,92.00029359,188.0788252
TRUE,168.1179262,188.0821912
FALSE,19.75894766,188.0882282
TRUE,224.8027134,188.0925915
FALSE,21.57458056,188.096958
FALSE,12.58082065,188.1095651
TRUE,295.3778037,188.1115966
TRUE,1200.565836,188.1135701
TRUE,155.6946862,188.117637
TRUE,1342.59356,188.1207628
FALSE,2.652407069,188.121076
FALSE,20.72122481,188.1266668
FALSE,8.451680539,188.1314616
FALSE,1057.379907,188.1320695
FALSE,11.16716291,188.1343712
FALSE,9.792066241,188.1348342
TRUE,150.7501389,188.1348523
FALSE,9.060576142,188.1378941
TRUE,1009.187207,188.1383565
TRUE,1373.962427,188.1418712
TRUE,116.4614372,188.1420616
TRUE,177.0140208,188.1546688
TRUE,790.5467998,188.161006
TRUE,216.7850439,188.1620344
TRUE,150.9660614,188.1622911
TRUE,1517.120465,188.1661945
TRUE,1432.869941,188.1735829
TRUE,145.5893521,188.1743726
FALSE,9.129696749,188.1744316
TRUE,974.9733475,188.1748307
TRUE,175.1742442,188.1759289
TRUE,24.59641262,188.1765193
TRUE,106.1883419,188.1796141
FALSE,23.32410447,188.1838723
FALSE,9.132581071,188.1858607
TRUE,1575.033846,188.1885381
TRUE,1269.800105,188.1918606
TRUE,1539.479845,188.2003765
TRUE,154.9817059,188.2015489
FALSE,19.33694623,188.2089798
FALSE,14.50842814,188.2125527
TRUE,23.1839644,188.2128057
FALSE,10.17995307,188.2172857
TRUE,1306.045933,188.2239663
FALSE,24.16167014,188.2244658
TRUE,80.12616448,188.2305927
FALSE,9.201355246,188.2375114
FALSE,5.871419344,188.2503067
FALSE,18.30490834,188.2613486
TRUE,18.02305706,188.2671774
TRUE,903.8446749,188.2675015
TRUE,98.55824132,188.2694202
TRUE,87.67783248,188.2756096
TRUE,217.6881916,188.2762023
TRUE,807.6055614,188.2771498
TRUE,89.51427987,188.2826801
TRUE,1113.285939,188.2830263
FALSE,25.87366796,188.2913697
FALSE,16.94697562,188.2996716
TRUE,1279.909806,188.301788
TRUE,1480.949299,188.3056104
TRUE,698.8526876,188.3081785
TRUE,778.1308312,188.3096763
TRUE,83.14829994,188.310562
TRUE,92.15178484,188.3116285
TRUE,1405.714752,188.3134034
TRUE,136.5928317,188.3141383
TRUE,19.85028642,188.3190076
FALSE,25.94642179,188.3206434
TRUE,137.3409005,188.3249166
TRUE,1366.999242,188.3252309
TRUE,139.4357203,188.3297535
TRUE,293.4439617,188.3304776
TRUE,1263.518734,188.3346465
TRUE,100.8533989,188.3348288
TRUE,99.06732386,188.3363589
TRUE,247.3275927,188.3382703
TRUE,1439.499309,188.342477
FALSE,8.466568732,188.3441509
TRUE,1146.193695,188.3465148
TRUE,363.7673083,188.3470775
TRUE,142.6282911,188.3518824
TRUE,715.8612942,188.3532908
TRUE,1475.230774,188.3561921
TRUE,114.0761845,188.3620238
FALSE,19.96848922,188.3681507
TRUE,1482.827902,188.3691124
TRUE,609.3543401,188.3711506
FALSE,25.86063577,188.3720367
TRUE,1333.732868,188.3722042
TRUE,1214.977013,188.3748506
FALSE,19.56434788,188.3764871
TRUE,1506.06192,188.3811652
TRUE,1466.160045,188.3812989
FALSE,22.76856102,188.3862222
TRUE,115.1966807,188.3896246
TRUE,648.795107,188.395145
TRUE,141.8182685,188.3951742
TRUE,1315.794278,188.397535
TRUE,1479.01573,188.3985985
FALSE,21.05520617,188.4004872
TRUE,1191.60063,188.4045529
FALSE,18.42765387,188.4050648
FALSE,9.149046433,188.4100488
FALSE,10.89060004,188.4106167
FALSE,24.43821271,188.4173723
FALSE,17.80757059,188.4218892
TRUE,1189.426325,188.4241676
FALSE,2.859491821,188.4262283
TRUE,918.7608421,188.4327376
TRUE,1300.362327,188.4379575
FALSE,9.246524577,188.4440744
TRUE,1363.628561,188.4540802
TRUE,750.8778851,188.4667619
TRUE,227.7947788,188.4693144
TRUE,1360.99021,188.4759264
TRUE,1067.310233,188.4789982
TRUE,1341.599298,188.4836034
TRUE,189.1866684,188.4921424
FALSE,19.70394379,188.4941191
TRUE,23.46308371,188.4943331
TRUE,1090.683012,188.4954187
TRUE,165.5007049,188.4999241
TRUE,923.5555199,188.5109199
TRUE,1453.103998,188.5114447
FALSE,19.75175276,188.518724
FALSE,12.37197925,188.5234665
TRUE,1190.438083,188.5260915
TRUE,1187.265456,188.529076
TRUE,978.8972074,188.5308659
TRUE,1566.978488,188.5390343
TRUE,111.1945519,188.5445196
FALSE,9.757429341,188.5476305
TRUE,118.0131642,188.5484355
FALSE,8.504576015,188.5521045
FALSE,7.982162457,188.5597996
TRUE,114.473317,188.56196
TRUE,165.1817817,188.564722
FALSE,16.80267624,188.5654011
FALSE,19.65866083,188.5682631
FALSE,21.61500804,188.5817134
TRUE,1255.853292,188.5853339
TRUE,178.5949733,188.5884856
TRUE,205.5136594,188.5966196
TRUE,641.6511809,188.5992908
TRUE,188.2044592,188.6113291
TRUE,1358.718378,188.6115039
TRUE,220.6343681,188.6127653
TRUE,262.8626529,188.6238633
TRUE,153.170802,188.6341703
TRUE,712.5497272,188.6359062
TRUE,124.9285107,188.6364484
FALSE,20.03907999,188.6402722
FALSE,21.56765747,188.6403699
TRUE,1324.259097,188.6432357
FALSE,24.02001614,188.6434751
TRUE,72.66008138,188.6434995
FALSE,19.56081172,188.6490984
FALSE,11.52032386,188.649842
TRUE,1161.249424,188.6514839
FALSE,24.69649164,188.6518421
TRUE,24.73273353,188.6529874
TRUE,1237.136042,188.6540745
TRUE,176.4222353,188.6571727
FALSE,10.7314554,188.6572739
FALSE,17.4174276,188.6589596
TRUE,1199.361436,188.6631154
TRUE,100.9417411,188.6640551
FALSE,23.53426391,188.6645695
FALSE,22.94601106,188.667725
TRUE,194.9479999,188.6696539
TRUE,1343.46553,188.6731621
TRUE,95.13299859,188.6802087
TRUE,1233.912807,188.6868303
FALSE,19.54170205,188.6929741
FALSE,10.06846331,188.6950161
TRUE,1595.241372,188.7006314
TRUE,1237.25754,188.7077708
TRUE,1072.286056,188.7095856
TRUE,79.97707021,188.7122848
TRUE,1542.451921,188.7142595
FALSE,7.850301623,188.7166036
TRUE,1174.999257,188.7257024
TRUE,85.55059595,188.7260655
TRUE,1252.930468,188.727582
TRUE,852.5569041,188.7327168
TRUE,173.5484234,188.7347215
FALSE,10.86642814,188.7400895
FALSE,9.346545914,188.7455253
FALSE,16.97049727,188.7485221
FALSE,18.87785538,188.7490606
FALSE,17.27040984,188.7500137
TRUE,1423.9378,188.7545474
TRUE,243.2228766,188.7590366
FALSE,10.97942459,188.7666264
TRUE,957.5330405,188.7717777
FALSE,25.47326073,188.7741835
TRUE,763.0777766,188.7794418
FALSE,8.326243763,188.7804169
FALSE,19.16470199,188.7807202
FALSE,10.046936,188.7808458
TRUE,863.9517667,188.7837924
TRUE,230.6325415,188.7860666
TRUE,170.5393811,188.7863156
TRUE,1429.921093,188.7891506
FALSE,13.97960023,188.7901759
FALSE,18.16984445,188.7938518
FALSE,11.29485247,188.8018482
TRUE,181.4677867,188.8023835
TRUE,1276.872924,188.8062218
FALSE,11.41197441,188.8088842
TRUE,1355.77703,188.8146849
FALSE,9.6525684,188.8208812
TRUE,108.3857932,188.8281687
TRUE,23.03862133,188.8286346
TRUE,690.9946932,188.8308426
TRUE,258.8912277,188.8336625
FALSE,6.74624173,188.8371501
FALSE,93.40311091,188.8399379
TRUE,1151.35216,188.8423052
TRUE,1465.614494,188.8432438
TRUE,1481.093516,188.8439649
FALSE,19.33592697,188.8521516
FALSE,23.32576552,188.8529017
TRUE,101.0720884,188.8560412
TRUE,22.0132447,188.8596599
FALSE,8.525060129,188.864771
TRUE,1347.501866,188.8663697
FALSE,8.69648151,188.8701474
TRUE,146.1638995,188.8744571
FALSE,19.65230406,188.8750806
FALSE,9.746767295,188.8799084
TRUE,77.21960628,188.8837205
TRUE,109.3942315,188.8861108
TRUE,663.8457515,188.8863244
TRUE,1385.85607,188.8870075
TRUE,177.2619758,188.8892022
FALSE,25.36340798,188.8894103
TRUE,283.4052853,188.8898385
TRUE,1270.221181,188.8915051
FALSE,139.6756113,188.8955986
FALSE,9.507883805,188.8958986
TRUE,214.1330476,188.8964009
TRUE,204.6956922,188.8974298
TRUE,82.09050783,188.8987878
FALSE,10.09096049,188.8989199
TRUE,329.2343829,188.9032739
FALSE,10.8296575,188.9081386
TRUE,122.7123427,188.9082665
TRUE,937.0876553,188.9107836
TRUE,1584.587443,188.9147151
TRUE,673.6652679,188.9150552
TRUE,204.7794539,188.9172826
TRUE,60.61164517,188.9199661
TRUE,156.2757701,188.9239469
FALSE,10.79430844,188.9367817
TRUE,246.2696366,188.9370808
TRUE,1421.906431,188.9380613
TRUE,1373.445754,188.9391517
TRUE,131.1785409,188.9441868
TRUE,865.0598742,188.9478751
TRUE,406.8089945,188.9517953
TRUE,101.2169937,188.9619392
FALSE,11.20930544,188.9730044
TRUE,170.0372931,188.9770199
FALSE,10.27056798,188.9791331
FALSE,22.90557226,188.9818497
FALSE,27.62437505,188.9838346
FALSE,11.8787818,188.9858081
TRUE,217.5617161,188.9890045
TRUE,197.2432785,188.9910562
TRUE,139.8907336,188.9916122
TRUE,23.41178333,188.9917026
FALSE,9.551849996,188.994395
FALSE,11.30490632,188.9995665
TRUE,196.6517967,189.0027934
TRUE,242.8127403,189.0028129
TRUE,157.949303,189.0067647
TRUE,1153.901182,189.0115803
TRUE,210.5757982,189.0133724
TRUE,190.0845585,189.0155122
FALSE,11.01572391,189.0260381
FALSE,25.09866102,189.0264256
FALSE,20.77931098,189.0301573
FALSE,10.88577781,189.0314255
TRUE,1547.628097,189.033188
TRUE,1508.226316,189.033252
TRUE,146.5174677,189.0393602
TRUE,220.3395057,189.0445656
TRUE,846.9753274,189.0446032
FALSE,7.804715165,189.0473665
TRUE,117.9215511,189.0512728
TRUE,140.0965422,189.0552212
FALSE,24.85418188,189.0565511
TRUE,1468.279024,189.0613554
TRUE,18.75505373,189.0645619
TRUE,1198.35124,189.0651321
TRUE,1418.373691,189.0684925
TRUE,522.8305765,189.0720516
FALSE,4.630120265,189.0801878
FALSE,19.57891913,189.080293
FALSE,20.11137205,189.0828279
FALSE,8.011001442,189.083063
TRUE,83.44679471,189.0843826
FALSE,23.27543332,189.0896526
TRUE,125.3348876,189.0957464
FALSE,10.47861079,189.0997283
FALSE,9.770871321,189.1032907
TRUE,137.5654673,189.112748
TRUE,139.8708957,189.1134726
FALSE,9.904519945,189.1231524
FALSE,8.856949761,189.1234571
TRUE,224.9115296,189.1246161
TRUE,131.2378621,189.1265497
TRUE,1073.802237,189.1303221
TRUE,860.8822612,189.1362636
FALSE,20.73433093,189.1395982
TRUE,1238.926161,189.1459437
TRUE,343.1070477,189.1471926
FALSE,9.692943079,189.1525371
TRUE,1549.780143,189.1530885
TRUE,1442.562243,189.1560013
FALSE,19.39566255,189.157805
TRUE,1308.098166,189.1631818
FALSE,9.142073692,189.1645478
TRUE,173.2591399,189.172358
TRUE,1312.433656,189.1752219
FALSE,8.575425317,189.1787011
FALSE,10.47825801,189.1788724
TRUE,177.2094658,189.183084
FALSE,17.68306132,189.1833451
TRUE,93.24268501,189.1845977
TRUE,744.4276189,189.1871067
TRUE,1274.187496,189.1878132
TRUE,204.7719175,189.1918313
FALSE,10.45456175,189.1939376
FALSE,23.59658927,189.1980903
FALSE,11.15673081,189.2040751
TRUE,984.1587041,189.209262
FALSE,21.41217925,189.2100307
TRUE,187.4938686,189.2181405
FALSE,22.93919304,189.2199602
TRUE,864.0295966,189.221082
TRUE,612.0830641,189.2226244
FALSE,23.84661471,189.2310683
TRUE,21.65581906,189.2336983
FALSE,10.97175186,189.2337835
TRUE,1118.912046,189.2345427
FALSE,9.185327103,189.2356362
FALSE,9.538809789,189.2381061
FALSE,20.97203131,189.2404546
FALSE,10.75672223,189.2416001
FALSE,8.552654747,189.2452462
FALSE,9.165200131,189.2463115
FALSE,20.76125873,189.2471411
TRUE,1450.322914,189.2496752
TRUE,112.657381,189.2611751
FALSE,24.91641576,189.2621291
TRUE,114.1697914,189.2627299
TRUE,142.4926548,189.2675769
FALSE,10.12170466,189.2724905
TRUE,731.1200998,189.27639
TRUE,1227.790408,189.2769814
TRUE,136.8395097,189.27827
TRUE,595.127798,189.2789333
TRUE,283.9704781,189.2862293
FALSE,22.82261847,189.2888004
TRUE,1585.343929,189.2892757
FALSE,22.98327228,189.2946497
FALSE,25.20920387,189.3011631
TRUE,11.64310364,189.304964
FALSE,25.0388209,189.307777
TRUE,1479.838375,189.3081903
TRUE,885.4074336,189.3148391
FALSE,11.39921461,189.3261995
TRUE,851.3582335,189.3391696
FALSE,10.46096222,189.3396152
FALSE,24.07367429,189.343153
TRUE,221.5079745,189.3438682
TRUE,230.6071779,189.3454144
FALSE,19.35204139,189.3504164
FALSE,26.03364592,189.3549222
TRUE,1391.565733,189.3703584
FALSE,10.94348962,189.372787
FALSE,23.23551293,189.3735739
FALSE,8.485693939,189.3803164
FALSE,8.362128445,189.3812957
TRUE,957.8902404,189.3854206
TRUE,272.3303355,189.3861118
TRUE,1224.346782,189.3886067
TRUE,1572.080604,189.3894983
TRUE,794.7431731,189.3924443
TRUE,57.99322103,189.3932063
TRUE,121.5582042,189.3957091
TRUE,729.4231827,189.3964566
TRUE,92.57315115,189.4007027
TRUE,194.726141,189.4010408
TRUE,1157.76161,189.4047893
FALSE,15.08489309,189.4082136
TRUE,1418.505476,189.4162099
TRUE,274.1449277,189.4162458
TRUE,502.8915898,189.4176352
FALSE,11.14094355,189.4203207
TRUE,163.4570823,189.4220409
FALSE,19.89885245,189.4261703
FALSE,12.10905406,189.441691
FALSE,26.54104076,189.4421855
FALSE,24.24581816,189.444917
TRUE,295.1200257,189.4500695
TRUE,1348.755555,189.4503996
TRUE,1019.364026,189.4515939
TRUE,1328.396065,189.4548395
TRUE,1358.930914,189.464488
TRUE,1378.94975,189.468396
TRUE,1377.62178,189.4699592
FALSE,24.05380519,189.4768293
FALSE,10.30628079,189.4773066
TRUE,1381.745615,189.479583
FALSE,8.846589055,189.4818112
TRUE,159.2758288,189.4848787
FALSE,4.654294686,189.4893719
FALSE,26.03504981,189.492748
TRUE,1542.943267,189.4990819
FALSE,126.9088856,189.5000467
FALSE,8.921291472,189.5079989
TRUE,147.4622362,189.5153184
FALSE,25.41633903,189.5190258
FALSE,25.46844393,189.5248986
FALSE,11.02053183,189.5295017
FALSE,9.267219994,189.5316566
FALSE,10.14771327,189.541325
TRUE,139.5140312,189.5498628
TRUE,589.1918951,189.5523355
TRUE,80.7352738,189.5541148
TRUE,750.2242166,189.5568701
TRUE,1325.6337,189.5584946
FALSE,10.36538684,189.5606286
TRUE,191.2942599,189.5659201
TRUE,1191.178297,189.5683683
FALSE,18.85076932,189.5760239
FALSE,7.207775093,189.5790608
TRUE,1581.007135,189.5798321
TRUE,1244.035828,189.5803912
TRUE,1292.000298,189.5809481
FALSE,17.2736387,189.5826437
TRUE,115.5492597,189.5868395
FALSE,9.476999186,189.5944758
FALSE,7.673036141,189.5946919
TRUE,102.4527006,189.5960356
FALSE,12.03071877,189.5965565
TRUE,1357.416984,189.5967414
FALSE,17.39823067,189.6010493
TRUE,247.3877687,189.6016582
TRUE,1338.362819,189.6074696
FALSE,18.49248579,189.6094097
TRUE,137.6090242,189.6173157
FALSE,6.871085157,189.6176144
FALSE,9.306147401,189.6205167
FALSE,20.36003717,189.6325103
TRUE,53.42677693,189.6342364
TRUE,96.16707961,189.6349317
FALSE,10.55659902,189.6350034
FALSE,11.81984095,189.6408798
TRUE,127.5557774,189.6421783
TRUE,126.2970288,189.6444627
FALSE,26.48433084,189.6491907
FALSE,18.81961609,189.6502633
FALSE,8.959293665,189.6514026
TRUE,1529.678626,189.6518003
TRUE,1347.563399,189.6523139
TRUE,87.19013717,189.6537101
FALSE,129.2223116,189.6539903
TRUE,182.1562746,189.6543112
TRUE,156.9282882,189.6543694
FALSE,2.75309037,189.6548512
TRUE,965.8609416,189.6554491
TRUE,1530.73893,189.6601507
FALSE,9.522527383,189.6737688
TRUE,24.22555585,189.6780722
TRUE,1457.360577,189.6790438
TRUE,1346.152926,189.6842507
FALSE,19.14076462,189.6855797
TRUE,205.7260213,189.6943296
TRUE,411.7607947,189.6951585
FALSE,25.43550376,189.6978907
FALSE,9.708504623,189.7045304
TRUE,1381.771068,189.7074392
FALSE,24.95554687,189.7167676
TRUE,1109.320646,189.7229567
TRUE,59.40854618,189.7230644
FALSE,9.306112279,189.7261643
TRUE,145.6839649,189.7266298
TRUE,158.4798024,189.7285313
TRUE,1377.151529,189.7336153
TRUE,217.5096765,189.7351502
FALSE,10.0621477,189.7403735
FALSE,26.56907525,189.7425182
FALSE,20.29481265,189.7453419
TRUE,171.0020506,189.7455275
FALSE,22.8531201,189.7468949
FALSE,11.43691405,189.7486276
TRUE,350.5880286,189.7508307
FALSE,24.01598643,189.7548148
FALSE,4.968732053,189.7583726
FALSE,10.47155629,189.7604083
TRUE,118.2251842,189.7659904
FALSE,9.727069228,189.7681731
TRUE,1195.419601,189.7681762
FALSE,18.66135608,189.7729705
FALSE,11.34101814,189.7737426
TRUE,732.0997692,189.7789543
TRUE,135.7522628,189.7801123
FALSE,10.18903906,189.7815239
TRUE,1190.366499,189.7847886
FALSE,16.87574941,189.7856465
TRUE,1380.097358,189.7899666
FALSE,23.52144794,189.7936227
TRUE,66.93410487,189.7982095
TRUE,1255.232822,189.8008933
TRUE,1344.255213,189.8014455
TRUE,1427.762916,189.8017301
FALSE,21.40381712,189.8023619
TRUE,1540.587878,189.8034398
TRUE,186.3697322,189.8081396
TRUE,706.5014313,189.8106193
FALSE,9.721023554,189.8135309
TRUE,1079.314224,189.8142818
TRUE,221.4459731,189.816554
TRUE,122.854846,189.8191458
TRUE,1204.237494,189.8236983
TRUE,1528.979535,189.8265969
FALSE,88.37383904,189.8363437
FALSE,9.177452109,189.8380519
TRUE,836.9654176,189.8463849
TRUE,225.0671228,189.8481048
TRUE,155.7884463,189.8550368
FALSE,17.56722728,189.8552714
TRUE,503.2139082,189.8668374
TRUE,114.1053546,189.8671435
TRUE,127.8405126,189.8676963
TRUE,943.0893721,189.868064
TRUE,207.2012339,189.8697754
TRUE,1202.940135,189.8743538
TRUE,168.9378488,189.880714
FALSE,17.23885482,189.8807226
FALSE,9.473071226,189.8820829
FALSE,26.9220196,189.8830944
TRUE,1538.229493,189.8846436
FALSE,16.83561284,189.889703
TRUE,160.272162,189.8898469
FALSE,80.37262553,189.8924524
FALSE,8.489801037,189.8954931
TRUE,75.69040161,189.895635
TRUE,1345.41422,189.9020062
FALSE,18.03918726,189.902564
TRUE,1554.767686,189.9057943
FALSE,19.0475601,189.9099084
TRUE,87.14854793,189.9139484
TRUE,54.76556369,189.9142851
TRUE,123.7896663,189.9193579
FALSE,2.613441184,189.9216576
FALSE,0.547445759,189.9232552
TRUE,1446.268538,189.9240287
TRUE,1170.931002,189.9299536
